qid,docno,label,iteration
30,2008.clef_workshop-2008.87,1,0
30,2015.tois_journal-ir0volumeA33A2.4,1,0
30,2006.ipm_journal-ir0volumeA42A1.7,1,0
30,2016.ictir_conference-2016.17,1,0
30,2009.tois_journal-ir0volumeA27A3.1,1,0
30,2005.ipm_journal-ir0volumeA41A3.5,1,0
30,2013.cikm_conference-2013.342,0,0
30,1997.sigirconf_conference-97.30,1,0
30,2007.sigirconf_conference-2007.38,1,0
30,2018.cikm_conference-2018.74,1,0
31,2019.clef_conference-2019w.108,1,0
31,2006.ipm_journal-ir0volumeA42A1.2,0,0
31,2009.cikm_conference-2009.102,0,0
31,2016.wsdm_conference-2016.88,1,0
31,2016.sigirconf_conference-2016.232,1,0
31,2012.wwwconf_conference-2012c.203,1,0
31,2012.wwwconf_conference-2012c.121,1,0
31,2019.tois_journal-ir0volumeA37A2.10,0,0
31,2018.ecir_conference-2018.79,1,0
31,2016.tist_journal-ir0volumeA8A1.3,0,0
31,2021.wsdm_conference-2021.6,1,0
31,2017.sigirconf_conference-2017.239,1,0
31,2020.sigirconf_conference-2020.49,0,0
31,2017.clef_conference-2017w.64,0,0
31,1989.tois_journal-ir0volumeA7A3.4,0,0
31,2020.clef_conference-2020w.59,1,0
31,2014.cikm_workshop-2014psbd.5,0,0
31,2019.chiir_conference-2019.20,0,0
31,2010.jasis_journal-ir0volumeA61A12.18,1,0
31,2018.clef_conference-2018w.113,0,0
31,2020.sigirconf_conference-2020.312,1,0
31,2016.sigirconf_conference-2016.54,0,0
31,2019.clef_conference-2019w.50,1,0
31,2019.ecir_conference-20192.47,0,0
31,2012.ecir_conference-2012.53,1,0
31,2015.wwwjournals_journal-ir0volumeA18A4.17,0,0
31,2019.clef_conference-2019w.78,0,0
31,2017.wwwconf_conference-2017c.190,0,0
31,2016.fire_conference-2016w.30,1,0
31,1989.sigirconf_conference-89.24,0,0
31,2019.clef_conference-2019w.31,1,0
31,2010.sigirconf_conference-2010.212,1,0
31,2014.sigirconf_conference-2014.4,0,0
31,2018.wwwconf_conference-2018c.305,1,0
31,2013.wwwconf_conference-2013c.216,1,0
31,2016.cikm_conference-2016.99,1,0
31,2018.ipm_journal-ir0volumeA54A6.17,1,0
31,2009.ecir_conference-2009.5,0,0
31,2018.clef_conference-2018w.7,1,0
31,2017.clef_conference-2017w.46,1,0
31,2016.wwwjournals_journal-ir0volumeA19A2.7,1,0
31,2018.wwwconf_conference-2018c.268,0,0
31,2017.wsdm_conference-2017.64,0,0
31,2012.tois_journal-ir0volumeA30A2.2,0,0
31,2013.cikm_conference-2013.270,1,0
31,2013.ipm_journal-ir0volumeA49A1.15,0,0
32,2017.jasis_journal-ir0volumeA68A6.5,1,0
32,2017.wwwconf_conference-2017c.74,1,0
32,1981.sigirconf_conference-81.18,1,0
32,2015.wwwconf_conference-2015.58,0,0
32,1989.sigirjournals_journal-ir0volumeA23A34.6,1,0
32,2006.tois_journal-ir0volumeA24A4.1,1,0
32,2014.wwwconf_conference-2014c.9,1,0
32,2020.sigirconf_conference-2020.32,1,0
32,2004.airs_conference-2004.22,1,0
32,2017.wwwconf_conference-2017.58,1,0
32,2010.clef_conference-2010.1,0,0
32,2008.jasis_journal-ir0volumeA59A5.4,1,0
32,2020.cikm_conference-2020.260,1,0
32,2006.sigirconf_conference-2006.14,1,0
32,2004.wwwconf_conference-2004at.71,0,0
32,2020.sigirconf_conference-2020.258,1,0
32,2001.wwwconf_conference-2001.33,0,0
32,2016.ecir_conference-2016.88,0,0
32,2010.jasis_journal-ir0volumeA61A6.8,0,0
32,2018.sigirconf_conference-2018.78,1,0
32,2014.wwwconf_conference-2014c.276,1,0
32,2017.wwwconf_conference-2017.48,1,0
32,2001.tois_journal-ir0volumeA19A4.0,1,0
32,2013.sigirconf_conference-2013.122,1,0
32,1984.ipm_journal-ir0volumeA20A12.19,0,0
32,2011.sigirconf_conference-2011.96,1,0
32,1981.jasis_journal-ir0volumeA32A3.3,1,0
32,2015.tois_journal-ir0volumeA33A3.1,1,0
32,2013.wsdm_conference-2013.9,1,0
32,2011.cikm_conference-2011.115,1,0
32,2021.wsdm_conference-2021.32,1,0
32,2014.wwwconf_conference-2014.28,0,0
32,2019.wsdm_conference-2019.112,0,0
32,2013.wsdm_conference-2013.1,0,0
32,2020.sigirconf_conference-2020.19,1,0
32,2009.wsdm_workshop-2009wscd.7,1,0
32,2017.cikm_conference-2017.110,1,0
32,2005.jasis_journal-ir0volumeA56A14.6,0,0
32,2008.jasis_journal-ir0volumeA59A1.17,0,0
32,2013.ntcir_workshop-2013evia.10,1,0
32,2020.sigirconf_conference-2020.2,0,0
32,2019.sigirconf_conference-2019.88,1,0
32,2015.wwwconf_conference-2015.6,1,0
32,2015.wwwconf_conference-2015c.338,0,0
32,2018.cikm_conference-2018.45,1,0
33,2018.wwwconf_conference-2018c.140,1,0
33,2020.clef_conference-2020w.111,1,0
33,2020.clef_conference-2020w.66,1,0
33,2020.clef_conference-2020w.24,1,0
33,2019.wsdm_conference-2019.115,1,0
33,2020.clef_conference-2020w.169,1,0
33,2020.wwwconf_conference-2020c.36,1,0
33,2020.clef_conference-2020w.161,1,0
33,2019.wsdm_conference-2019.40,1,0
33,2020.cikm_conference-2020.206,1,0
33,2020.clef_conference-2020w.52,1,0
33,2014.wwwconf_conference-2014c.229,1,0
33,2019.wwwconf_conference-2019c.232,1,0
33,2021.wsdm_conference-2021.62,1,0
33,2021.wwwconf_conference-2021.305,1,0
33,2020.clef_conference-2020w.54,1,0
33,2018.sigirconf_conference-2018.30,0,0
33,2020.clef_conference-2020w.102,1,0
33,2020.clef_conference-2020w.200,1,0
33,2021.jasis_journal-ir0volumeA72A1.0,1,0
33,2021.ipm_journal-ir0volumeA58A1.24,1,0
33,2019.wwwconf_conference-2019.283,1,0
33,2017.cikm_conference-2017.84,1,0
33,2018.wsdm_conference-2018.78,1,0
33,2020.clef_conference-2020w.74,1,0
33,2019.cikm_conference-2019.376,1,0
33,2018.wwwconf_conference-2018c.270,1,0
33,2012.wwwconf_conference-2012.20,0,0
33,2020.cikm_conference-2020.118,1,0
33,2020.clef_conference-2020w.20,1,0
33,2020.cikm_conference-2020.431,1,0
34,2013.mir_conference-2013.32,0,0
34,1986.tois_journal-ir0volumeA4A4.3,1,0
34,2012.mir_conference-2012.46,0,0
34,2008.ipm_journal-ir0volumeA44A1.20,1,0
34,2012.mir_conference-2012.58,1,0
34,2007.sigirconf_conference-2007.221,1,0
34,2013.mir_conference-2013.1,0,0
34,2009.wwwconf_workshop-2009ldow.10,1,0
34,2012.mir_conference-2012.1,1,0
34,1999.cikm_conference-99.67,0,0
34,2014.mir_workshop-2014emr.0,1,0
34,2007.ipm_journal-ir0volumeA43A5.17,1,0
34,2011.mir_conference-2011.72,1,0
34,2010.sigirconf_conference-2010.82,1,0
34,2015.sigirconf_conference-2015.193,1,0
34,2012.sigirconf_conference-2012.50,0,0
34,2013.mir_conference-2013.21,1,0
34,2013.mir_conference-2013.49,1,0
34,2010.wwwconf_conference-2010.84,1,0
34,2011.tist_journal-ir0volumeA2A2.1,1,0
34,2017.chiir_conference-2017.72,1,0
34,1997.cikm_workshop-97.38,1,0
34,2002.wwwconf_conference-2002.6,1,0
34,2012.mir_conference-2012.69,1,0
34,2014.mir_conference-2014.28,1,0
34,2013.mir_conference-2013.4,1,0
34,2014.mir_conference-2014.34,1,0
34,2013.ipm_journal-ir0volumeA49A6.5,1,0
34,2012.mir_conference-2012.63,1,0
34,2014.mir_conference-2014.58,1,0
34,2013.mir_conference-2013.16,1,0
34,2015.tois_journal-ir0volumeA33A2.4,1,0
34,2013.sigirconf_conference-2013.1,0,0
34,1998.sigirconf_conference-98.32,1,0
34,2014.mir_workshop-2014somus.0,1,0
34,1997.cikm_workshop-97.16,1,0
34,2013.mir_conference-2013.23,1,0
34,2010.sigirconf_conference-2010.200,1,0
34,2014.sigirconf_conference-2014.197,1,0
34,2014.mir_conference-2014.90,1,0
35,2007.cikm_workshop-2007pikm.1,1,0
35,2012.sigirjournals_journal-ir0volumeA46A2.13,0,0
35,2001.sigirconf_workshop-2001w1.2,0,0
35,2013.ipm_journal-ir0volumeA49A4.5,1,0
35,2011.cikm_workshop-2011esair.9,1,0
35,1990.ipm_journal-ir0volumeA26A1.3,1,0
35,2007.spire_conference-2007.2,1,0
35,1971.sigirconf_conference-71.2,1,0
35,2000.riao_conference-2000.38,1,0
35,2018.spire_conference-2018.27,1,0
35,1987.sigirconf_conference-87.5,1,0
35,2015.fire_workshop-2015w.20,1,0
35,1985.tois_journal-ir0volumeA3A2.5,1,0
35,2017.sigirconf_workshop-2017birndl.1,1,0
35,2016.fire_conference-2016w.55,1,0
35,2000.clef_workshop-2000.0,1,0
35,1995.sigirjournals_journal-ir0volumeA29A2.2,1,0
35,2004.ipm_journal-ir0volumeA40A6.4,1,0
35,2007.wwwconf_conference-2007.6,0,0
35,2004.clef_workshop-2004.6,1,0
35,1991.riao_conference-1991.40,1,0
35,2008.cikm_conference-2008.27,1,0
35,2020.cikm_conference-2020.67,1,0
35,2016.ipm_journal-ir0volumeA52A4.0,1,0
35,1999.sigirconf_conference-99.6,1,0
35,2005.clef_workshop-2005w.8,1,0
35,2017.sigirconf_workshop-2017birndl.0,1,0
35,2020.wsdm_conference-2020.120,1,0
35,1996.tois_journal-ir0volumeA14A3.0,1,0
35,2003.jasis_journal-ir0volumeA54A2.1,1,0
35,2018.fire_conference-2018.12,1,0
35,2001.sigirconf_workshop-2001w1.9,1,0
35,2018.cikm_conference-2018.119,1,0
35,1973.sigirconf_conference-73.4,1,0
35,1994.riao_conference-1994.11,1,0
35,1983.sigirconf_conference-83.4,1,0
35,1985.tois_journal-ir0volumeA3A2.1,1,0
35,1991.riao_conference-1991.42,1,0
35,2017.wwwconf_conference-2017c.152,1,0
35,2016.sigirconf_conference-2016.1,1,0
35,1982.sigirjournals_journal-ir0volumeA17A3.3,1,0
35,2019.sigirconf_workshop-2019birndl.0,1,0
35,2016.sigirconf_conference-2016.219,1,0
35,2018.sigirconf_conference-2018.88,1,0
35,2000.cikm_conference-2000.57,1,0
35,2020.sigirconf_conference-2020.365,1,0
36,2019.tois_journal-ir0volumeA37A3.3,1,0
36,2017.wsdm_conference-2017.97,1,0
36,2014.tist_journal-ir0volumeA5A4.1,1,0
36,2007.wwwjournals_journal-ir0volumeA10A4.3,1,0
36,2011.tois_journal-ir0volumeA29A4.3,1,0
36,2021.wsdm_conference-2021.147,1,0
36,2018.tweb_journal-ir0volumeA12A1.3,1,0
36,2019.wsdm_conference-2019.31,1,0
36,2008.wwwconf_conference-2008.21,1,0
36,2014.wwwconf_conference-2014.32,1,0
36,2016.sigirconf_conference-2016.34,1,0
36,2018.wwwconf_conference-2018c.51,1,0
36,2021.wsdm_conference-2021.141,1,0
36,2015.wwwjournals_journal-ir0volumeA18A6.3,1,0
36,2016.wwwconf_conference-2016.11,1,0
36,2019.tois_journal-ir0volumeA37A3.4,1,0
36,2014.tist_journal-ir0volumeA5A4.4,1,0
36,2019.tois_journal-ir0volumeA37A1.6,1,0
36,2014.wwwconf_conference-2014.11,1,0
36,2020.sigirconf_conference-2020.355,1,0
36,2020.wsdm_conference-2020.1,1,0
36,2015.cikm_conference-2015.150,1,0
36,2021.wsdm_conference-2021.138,1,0
36,2014.sigirconf_conference-2014.212,1,0
36,2017.wwwconf_conference-2017c.165,1,0
36,2018.cikm_conference-2018.138,1,0
36,2011.wsdm_conference-2011.36,1,0
36,2016.ipm_journal-ir0volumeA52A6.8,1,0
36,2004.tois_journal-ir0volumeA22A1.5,1,0
36,2018.wwwjournals_journal-ir0volumeA21A4.5,1,0
36,2004.tois_journal-ir0volumeA22A1.0,1,0
36,2012.wwwconf_conference-2012.2,1,0
36,2018.sigirconf_conference-2018.231,1,0
36,2013.sigirconf_conference-2013.32,1,0
36,2018.ipm_journal-ir0volumeA54A4.13,1,0
36,2017.tweb_journal-ir0volumeA11A3.1,1,0
36,2020.wwwconf_conference-2020c.22,1,0
36,2018.sigirconf_conference-2018.55,1,0
36,2002.cikm_conference-2002.7,1,0
36,2017.tois_journal-ir0volumeA35A4.8,1,0
36,2001.wwwconf_conference-2001p.25,1,0
36,2015.clef_conference-2015w.55,1,0
37,2014.wsdm_conference-2014.80,1,0
37,2015.sigirconf_workshop-2015sps.3,1,0
37,2021.chiir_workshop-2021birds.10,0,0
37,2017.ictir_conference-2017.34,0,0
37,2015.sigirconf_workshop-2015sps.1,1,0
37,2014.sigirconf_workshop-2014pir.6,1,0
37,2014.wwwconf_conference-2014c.42,1,0
37,2020.sigirconf_conference-2020.352,1,0
37,2011.wsdm_conference-2011.56,0,0
37,2007.wwwconf_conference-2007.180,1,0
37,2009.cikm_conference-2009.278,1,0
37,2015.sigirconf_workshop-2015sps.5,0,0
37,2018.sigirconf_conference-2018.223,1,0
37,2017.sigirconf_conference-2017.67,1,0
37,2012.ipm_journal-ir0volumeA48A4.6,0,0
37,2020.sigirconf_conference-2020.161,1,0
37,2015.sigirconf_workshop-2015sps.6,0,0
37,2014.wsdm_conference-2014.26,1,0
37,2020.wwwconf_conference-2020c.44,1,0
37,2014.wwwconf_conference-2014.11,1,0
37,2015.sigirconf_workshop-2015sps.7,1,0
37,2012.wsdm_conference-2012.45,0,0
37,2021.chiir_workshop-2021birds.11,0,0
37,2010.sigirconf_conference-2010.49,0,0
37,2008.wwwconf_conference-2008.49,1,0
37,2011.wsdm_conference-2011.9,0,0
37,2013.cikm_conference-2013.157,1,0
37,2007.wwwconf_conference-2007.59,0,0
37,2010.wsdm_conference-2010.36,1,0
37,2017.chiir_conference-2017.32,0,0
37,2011.wsdm_conference-2011.84,0,0
37,2019.chiir_conference-2019.55,0,0
37,2013.cikm_conference-2013.323,0,0
37,2009.wsdm_conference-2009.5,0,0
37,2021.chiir_workshop-2021birds.9,0,0
37,2021.wsdm_conference-2021.144,0,0
37,2018.chiir_conference-2018.70,0,0
37,2015.sigirconf_workshop-2015sps.2,1,0
37,2002.cikm_conference-2002.71,0,0
37,2012.wwwconf_conference-2012c.137,0,0
37,2015.sigirconf_workshop-2015sps.4,0,0
37,2019.tois_journal-ir0volumeA37A2.5,1,0
37,2020.sigirconf_conference-2020.143,0,0
38,2011.ipm_journal-ir0volumeA47A4.10,1,0
38,2016.tois_journal-ir0volumeA35A1.6,1,0
38,2016.wsdm_conference-2016.2,0,0
38,2015.ipm_journal-ir0volumeA51A2.12,1,0
38,2018.mir_workshop-2018mmart.0,0,0
38,2006.sigirconf_conference-2006.144,1,0
38,2009.cikm_conference-2009.41,1,0
38,2014.sigirconf_conference-2014.136,1,0
38,2014.sigirconf_workshop-2014somera.10,0,0
38,2015.wsdm_conference-2015.62,1,0
38,2020.sigirconf_conference-2020.212,1,0
38,2015.cikm_workshop-2015dtmbio.14,0,0
38,2018.sigirconf_conference-2018.20,0,0
38,2017.wwwjournals_journal-ir0volumeA20A4.11,1,0
38,2014.cikm_conference-2014.109,1,0
38,2018.sigirconf_conference-2018.170,1,0
38,2011.cikm_conference-2011.128,0,0
38,2012.sigirconf_conference-2012.101,1,0
38,2016.sigirconf_conference-2016.170,1,0
38,2016.mir_workshop-2016marmi.3,1,0
38,2016.wsdm_conference-2016.3,1,0
38,2018.ecir_workshop-2018brodyn.2,0,0
38,2017.ipm_journal-ir0volumeA53A4.4,1,0
38,2020.mir_workshop-2020mmart.7,0,0
38,2016.ipm_journal-ir0volumeA52A1.1,0,0
38,2014.sigirconf_workshop-2014somera.9,0,0
38,2017.ipm_journal-ir0volumeA53A4.1,1,0
38,2012.wwwconf_conference-2012c.82,1,0
38,2018.sigirconf_conference-2018.103,1,0
38,2020.sigirconf_conference-2020.131,1,0
38,2017.cikm_conference-2017.307,1,0
38,2015.wwwconf_conference-2015c.41,0,0
38,2014.cikm_workshop-2014dtmbio.21,0,0
38,2018.ecir_workshop-2018brodyn.4,0,0
38,2018.wwwconf_conference-2018c.330,1,0
38,2013.cikm_conference-2013.122,0,0
38,2018.wwwconf_conference-2018c.379,1,0
39,2018.fire_conference-2018w.9,1,0
39,2016.sigirconf_conference-2016.231,1,0
39,2021.ecir_conference-20211.5,1,0
39,2020.sigirconf_conference-2020.375,1,0
39,2017.ictir_conference-2017.48,0,0
39,2017.ecir_workshop-2017bir.7,1,0
39,2017.fire_conference-2017.1,1,0
39,2013.sigirconf_conference-2013.152,0,0
39,2014.wsdm_conference-2014.10,1,0
39,2012.cikm_workshop-2012webkr.1,0,0
39,2015.tois_journal-ir0volumeA34A1.3,0,0
39,2020.sigirconf_conference-2020.249,0,0
39,2020.mir_conference-2020.25,0,0
39,2017.tois_journal-ir0volumeA35A3.10,0,0
39,2021.ecir_conference-20211.24,1,0
39,2020.cikm_conference-2020.432,1,0
39,2021.ecir_conference-20211.34,0,0
39,2021.ecir_conference-20211.19,0,0
39,2018.tist_journal-ir0volumeA9A6.8,0,0
39,2018.ipm_journal-ir0volumeA54A6.4,1,0
39,2020.wsdm_conference-2020.62,0,0
39,2021.ecir_conference-20212.82,0,0
39,2018.ictir_conference-2018.25,1,0
39,2019.chiir_conference-2019.21,0,0
39,2017.ismir_conference-2017.5,0,0
39,2019.wwwjournals_journal-ir0volumeA22A3.19,1,0
39,2017.wwwconf_conference-2017.133,1,0
39,2016.sigirconf_conference-2016.47,0,0
39,2017.wwwconf_conference-2017c.234,0,0
39,2017.cikm_conference-2017.312,0,0
39,2018.ictir_conference-2018.23,1,0
39,2015.sigirconf_conference-2015.39,1,0
39,2017.sigirconf_conference-2017.9,0,0
39,2018.sigirconf_conference-2018.13,1,0
39,2020.wsdm_conference-2020.126,0,0
39,2015.wwwconf_conference-2015c.329,0,0
39,1991.sigirconf_conference-91.21,1,0
39,2017.sigirconf_conference-2017.244,1,0
39,2018.wsdm_conference-2018.14,0,0
39,2021.ecir_conference-20211.22,0,0
39,2018.ictir_conference-2018.13,1,0
39,2019.wsdm_conference-2019.78,0,0
39,2017.sigirconf_conference-2017.187,1,0
39,2016.sigirconf_conference-2016.219,1,0
39,2018.chiir_conference-2018.2,0,0
40,2013.wsdm_conference-2013.51,1,0
40,2016.wsdm_conference-2016.38,1,0
40,2011.sigirconf_conference-2011.164,1,0
40,2018.tois_journal-ir0volumeA36A3.7,1,0
40,2011.cikm_conference-2011.246,1,0
40,2008.cikm_conference-2008.64,1,0
40,2010.wsdm_conference-2010.33,0,0
40,2007.sigirjournals_journal-ir0volumeA41A2.17,1,0
40,2011.wsdm_conference-2011.46,1,0
40,2016.wsdm_conference-2016.55,0,0
40,2020.sigirconf_conference-2020.290,0,0
40,2009.clef_workshop-2009w.5,1,0
40,2018.wwwconf_conference-2018c.78,0,0
40,2016.ipm_journal-ir0volumeA52A6.12,1,0
40,2004.sigirconf_conference-2004.42,1,0
40,2011.sigirjournals_journal-ir0volumeA45A1.14,1,0
40,2010.wsdm_conference-2010.5,1,0
40,2010.wsdm_conference-2010.20,1,0
40,2011.wwwconf_conference-2011c.32,1,0
40,2006.wwwconf_conference-2006.194,1,0
40,1999.sigirjournals_journal-ir0volumeA33A1.1,1,0
40,2016.tois_journal-ir0volumeA35A2.0,1,0
40,1998.sigirjournals_journal-ir0volumeA32A1.1,1,0
40,2013.wsdm_conference-2013.89,0,0
40,2016.wsdm_conference-2016.3,0,0
40,2017.wsdm_conference-2017.96,1,0
40,2014.wsdm_conference-2014.22,1,0
40,2011.clef_workshop-2011w.99,1,0
40,2013.wsdm_conference-2013.91,1,0
40,2018.chiir_conference-2018.55,1,0
40,2009.cikm_conference-2009.161,0,0
40,2003.sigirconf_conference-2003.86,0,0
40,2012.cikm_conference-2012.196,1,0
40,2013.wsdm_conference-2013.82,0,0
40,2009.wsdm_workshop-2009wscd.2,1,0
40,2009.clef_workshop-2009w.75,1,0
40,2009.sigirconf_workshop-2009uiir.7,1,0
40,2008.cikm_workshop-2008inews.12,1,0
41,2014.fire_conference-2014.17,1,0
41,2015.clef_conference-2015w.42,1,0
41,2007.sigirconf_conference-2007.145,1,0
41,2019.sigirconf_conference-2019.185,1,0
41,2020.clef_conference-2020w.120,1,0
41,2011.jasis_journal-ir0volumeA62A4.8,1,0
41,2006.airs_conference-2006.49,1,0
41,2011.trec_conference-2011.79,1,0
41,2014.sigirconf_workshop-2014erd.17,1,0
41,2017.cikm_conference-2017.242,1,0
41,2020.clef_conference-2020w.210,1,0
41,2014.sigirconf_workshop-2014erd.9,1,0
41,2017.fire_conference-2017.4,1,0
41,2020.ecir_conference-20202.48,1,0
41,2013.ipm_journal-ir0volumeA49A4.16,1,0
41,2013.tist_journal-ir0volumeA4A1.2,1,0
41,2014.cikm_workshop-2014dtmbio.3,1,0
41,2019.wwwconf_conference-2019.343,1,0
41,2013.ntcir_conference-2013.12,1,0
41,2006.clef_workshop-2006.57,1,0
41,2013.fire_conference-2013.14,1,0
41,2011.trec_conference-2011.54,0,0
41,2011.cikm_conference-2011.338,1,0
41,2013.clef_conference-2013.32,1,0
41,2014.airs_conference-2014.24,1,0
41,2018.fire_conference-2018w.19,1,0
41,2009.jasis_journal-ir0volumeA60A8.9,1,0
41,2009.sigirconf_conference-2009.35,1,0
41,2008.cikm_conference-2008.14,1,0
41,2017.clef_conference-2017w.49,1,0
41,2020.sigirconf_conference-2020.184,1,0
41,2014.wwwconf_conference-2014.38,1,0
41,2021.wwwconf_workshop-2021cleopatra.2,1,0
41,2020.jasis_journal-ir0volumeA71A5.5,1,0
41,2015.wwwconf_conference-2015.49,1,0
41,2020.clef_conference-2020.18,1,0
41,2018.ecir_workshop-2018newsir.8,1,0
41,2015.wwwconf_conference-2015c.71,1,0
41,2012.cikm_workshop-2012dtmbio.6,1,0
41,2006.clef_workshop-2006w.105,1,0
42,2012.ipm_journal-ir0volumeA48A6.2,1,0
42,2011.wwwconf_conference-2011.26,1,0
42,2012.sigirconf_conference-2012.89,1,0
42,2000.ir_journal-ir0volumeA2A1.6,1,0
42,2014.sigirconf_workshop-2014medir.6,1,0
42,2014.sigirjournals_journal-ir0volumeA48A2.0,1,0
42,2011.ecir_conference-2011.16,1,0
42,2015.sigirconf_conference-2015.140,0,0
42,1968.ipm_journal-ir0volumeA4A4.2,1,0
42,2020.birws_workshop-2020.10,1,0
42,1985.jasis_journal-ir0volumeA36A5.14,0,0
42,2006.ir_journal-ir0volumeA9A4.2,1,0
42,2008.tois_journal-ir0volumeA27A1.0,1,0
42,2018.cikm_conference-2018.66,1,0
42,2001.wwwconf_conference-2001p.73,1,0
42,2010.iir_workshop-2010.9,1,0
42,2003.ipm_journal-ir0volumeA39A3.3,1,0
42,2010.wwwconf_conference-2010.109,1,0
42,1983.jasis_journal-ir0volumeA34A1.7,0,0
42,2013.tweb_journal-ir0volumeA7A2.6,1,0
42,2004.cikm_conference-2004.59,1,0
42,2016.ir_journal-ir0volumeA19A4.0,1,0
42,1996.jasis_journal-ir0volumeA47A1.3,1,0
42,2004.ecir_conference-2004.22,1,0
42,2008.sigirconf_conference-2008.86,1,0
42,2012.clef_conference-2012.14,1,0
42,2020.ecir_conference-20201.30,1,0
42,2006.wwwconf_conference-2006.34,0,0
42,1979.jasis_journal-ir0volumeA30A5.3,0,0
42,2014.sigirconf_conference-2014.190,1,0
42,2008.jasis_journal-ir0volumeA59A3.10,1,0
42,2017.sigirconf_conference-2017.233,1,0
42,2013.sigirconf_conference-2013.82,1,0
42,1996.ipm_journal-ir0volumeA32A3.1,1,0
42,2016.clef_conference-2016.20,1,0
42,2020.ipm_journal-ir0volumeA57A5.6,0,0
42,2014.sigirconf_conference-2014.101,1,0
42,2007.cikm_workshop-2007pikm.21,1,0
42,2002.jasis_journal-ir0volumeA53A13.5,1,0
42,2017.ipm_journal-ir0volumeA53A2.1,1,0
43,2016.sigirconf_conference-2016.231,1,0
43,2020.jasis_journal-ir0volumeA71A11.3,1,0
43,2019.mir_conference-2019.31,1,0
43,2020.wsdm_conference-2020.4,1,0
43,2018.wwwconf_conference-2018.180,1,0
43,2018.wsdm_conference-2018.102,1,0
43,2018.cikm_workshop-2018w.17,1,0
43,2019.wwwjournals_journal-ir0volumeA22A2.8,1,0
43,2018.wwwconf_conference-2018.46,0,0
43,2016.mir_conference-2016.43,1,0
43,2020.wwwconf_conference-2020c.107,1,0
43,2018.tist_journal-ir0volumeA9A6.8,1,0
43,2018.ijmir_journal-ir0volumeA7A1.1,1,0
43,2020.ipm_journal-ir0volumeA57A6.78,1,0
43,2017.cikm_conference-2017.271,1,0
43,2018.wwwconf_conference-2018c.377,1,0
43,2018.ismir_conference-2018.37,1,0
43,2018.ijmir_journal-ir0volumeA7A2.0,1,0
43,2017.mir_conference-2017.38,1,0
43,2020.wwwconf_conference-2020c.40,1,0
43,2016.ismir_conference-2016.111,1,0
43,2017.cikm_conference-2017.312,1,0
43,2017.wwwconf_conference-2017.21,1,0
43,2020.wsdm_conference-2020.126,1,0
43,2015.wwwconf_conference-2015c.329,1,0
43,2016.sigirconf_conference-2016.150,1,0
43,2017.wwwconf_conference-2017c.98,1,0
43,2017.clef_conference-2017w.68,1,0
43,2017.sigirconf_conference-2017.244,1,0
43,2017.cikm_conference-2017.151,1,0
43,2018.mir_conference-2018.42,1,0
43,2018.sigirconf_workshop-2018ecom.33,1,0
43,2015.mir_conference-2015.49,1,0
43,2017.clef_conference-2017w.45,1,0
43,2019.tois_journal-ir0volumeA37A2.13,1,0
44,2005.clef_workshop-2005w.119,0,0
44,1991.sigirconf_conference-91.24,1,0
44,2005.jasis_journal-ir0volumeA56A2.7,1,0
44,2017.sigirjournals_journal-ir0volumeA51A2.20,1,0
44,2013.sigirconf_conference-2013.125,1,0
44,2005.sigirjournals_journal-ir0volumeA39A2.6,1,0
44,2019.sigirjournals_journal-ir0volumeA53A2.10,1,0
44,2002.cikm_conference-2002.59,1,0
44,2014.clef_conference-2014.5,1,0
44,1988.sigirjournals_journal-ir0volumeA22A12.3,1,0
44,2010.jasis_journal-ir0volumeA61A11.15,1,0
44,1992.jasis_journal-ir0volumeA43A2.6,1,0
44,2006.ipm_journal-ir0volumeA42A1.2,1,0
44,1981.sigirconf_conference-81.7,0,0
44,2012.sigirjournals_journal-ir0volumeA46A1.10,0,0
44,2010.sigirjournals_journal-ir0volumeA44A2.15,1,0
44,1999.jasis_journal-ir0volumeA50A11.6,1,0
44,2010.ntcir_workshop-2010.21,1,0
44,1990.sigirjournals_journal-ir0volumeA24A3.10,1,0
44,2017.sigirjournals_journal-ir0volumeA51A3.1,1,0
44,1991.jasis_journal-ir0volumeA42A1.7,1,0
44,2008.ntcir_workshop-2008.28,1,0
44,2011.tois_journal-ir0volumeA29A2.0,1,0
44,2010.sigirjournals_journal-ir0volumeA44A2.20,1,0
44,2002.ir_journal-ir0volumeA5A23.8,1,0
44,2010.sigirjournals_journal-ir0volumeA44A2.14,0,0
44,1990.jasis_journal-ir0volumeA41A2.13,1,0
44,1995.jasis_journal-ir0volumeA46A9.12,1,0
44,1987.jasis_journal-ir0volumeA38A4.12,0,0
44,1976.sigirjournals_journal-ir0volumeA11A3.3,1,0
44,2008.sigirconf_conference-2008.170,0,0
44,2012.tist_journal-ir0volumeA3A4.10,1,0
44,2003.sigirconf_conference-2003.73,1,0
44,2014.sigirconf_conference-2014.222,1,0
44,2018.ictir_conference-2018.10,1,0
44,2014.cikm_conference-2014.9,1,0
44,2005.sigirconf_conference-2005.64,0,0
44,2002.clef_workshop-2002.29,1,0
44,1968.ipm_journal-ir0volumeA4A2.6,1,0
44,2012.sigirjournals_journal-ir0volumeA46A1.9,1,0
44,2010.jasis_journal-ir0volumeA61A4.16,1,0
44,2015.ictir_conference-2015.2,1,0
44,2016.sigirconf_conference-2016.211,1,0
44,2013.ictir_conference-2013.3,0,0
